dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_II_35_18,success,5,lso,0.9687821383433928,0.055961128908832244,27,963.9298069477081,,0.01,(0.04209539894736464 add (sin((-0.0019118631993859734 add (0.013215009714363186 mul x_0))) mul ((52.89072634797057 mul arctan((0.3387340347617551 add (0.4603734114798643 mul (x_2 mul x_1))))) sub ((8.844157273526292 mul x_3) add (8.824988089304636 mul x_4)))))
feynman_II_35_21,success,5,lso,0.9609406186148726,0.9947971572495654,22,393.7551476955414,,0.01,(-2.0158886139183942 add (abs((0.019558258136838206 add (0.02573651845759228 mul x_0))) mul ((9.69179669302064 mul x_2) sub ((-29.853162854803536 mul x_1) add (3.120776505607778 mul (x_4 mul x_3))))))
feynman_II_36_38,success,8,lso,0.9734653440073482,0.17953789809910178,42,884.2481219768524,,0.01,(-0.09713775812308945 add (exp(((-0.5341142759989614 mul x_2) add ((-0.5514034176181127 mul x_3) sub (-0.4698396268946401 mul x_0)))) mul ((1.694605312315289 mul x_1) sub (-0.7085125079709041 mul (inv((-557358.999966293 add (1391907.8830523044 mul x_6))) mul ((37563.61554799002 mul ((16.002543560426684 add (-5.305203503084661 mul x_5)))**2) add (871111.2759262131 mul (x_7 mul x_4))))))))
feynman_II_37_1,success,3,lso,0.9999969466400107,0.04067378221946318,22,33.92543864250183,,0.01,(0.049507038844057404 add (abs((-4.084291711988697 add (-4.11093589608526 mul x_2))) mul (abs((0.003862279474411833 add (-1.2362332832748397 mul x_0))) mul abs((0.0013499760593003267 add (-0.19760972123902543 mul x_1))))))
feynman_II_38_14,success,2,lso,0.999999351379759,0.00017167523277299525,15,10.749715805053711,,0.01,(-0.0008045767596819742 add (inv((1.7286745096521758 add (1.7198484633929385 mul x_1))) mul abs((0.005611861418673638 add (0.8613056449226869 mul x_0)))))
feynman_II_38_3,success,4,lso,0.9903580420277187,0.9799619590316073,29,38.90502977371216,,0.01,(0.4523788909249494 add (abs((0.21112215749848995 add (-2.4431739286394203 mul x_1))) mul (inv((-0.12359874939910931 add (2.99054872470642 mul x_2))) mul (((-0.6041370479214169 mul x_3) add (2.6640171789071365 mul cos((-1.261209497964026 add (-0.28245293722137027 mul x_0))))))**2)))
feynman_II_3_24,success,2,lso,0.9887359523549495,0.005874851598836886,10,135.24240708351135,,0.01,(0.01101944617798723 add (exp((-1.2409043306167977 add (-1.4190158736596155 mul x_1))) mul x_0))
feynman_II_4_23,success,3,lso,0.9875282924959637,0.003707930439925482,22,169.9525225162506,,0.01,(-0.0005131187400081127 add (inv((0.09562648932039206 add (15.26576605741289 mul x_1))) mul exp(((0.3226916498761142 mul x_0) add (-1.2165461015028758 mul cos((-8.470142119363302 add (0.4670321809850019 mul x_2))))))))
feynman_II_6_11,success,4,lso,0.9823493488213928,0.0027032634183698705,24,301.09775495529175,,0.01,(0.0008877973390948719 add ((((0.043950788805672034 mul x_1) add (1.549728821615732 mul exp(((-1.179485197510007 mul x_3) add (-0.46834580892928357 mul x_0))))))**2 mul sin((7.878316910311293 add (-1.0283945602482933 mul x_2)))))
feynman_II_6_15a,success,6,lso,0.9922660901199414,0.03317229858780884,30,148.69462037086487,,0.01,(0.01680295881389533 add (exp(((-4.232697021248799 mul x_2) add (0.4917542593751014 mul x_1))) mul (inv((-0.0033438714008268236 add (0.10595472184383947 mul x_0))) mul exp(((0.1992814648392635 mul x_4) add ((0.23636170997211028 mul x_3) sub (-0.49187141721295713 mul x_5)))))))
