dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_II_34_29a,success,3,lso,0.9831861672414579,0.025991087373497826,17,248.4202356338501,,0.1,(-0.06184778997080463 add (inv((2.1282419850950287 add (5.623089534122494 mul x_2))) mul exp(((0.2870149434069503 mul x_1) add (0.26234328981378274 mul x_0)))))
feynman_II_34_29b,success,5,lso,0.9929816355786745,9.893491505233792,31,277.82478380203247,,0.1,(12.122000198497592 add (abs((-0.11021389971668087 add (0.4165172974912004 mul x_3))) mul abs((6.959444770711608 add (-8.902392725345752 mul (((0.8399113314728001 add (0.3086086394734919 mul x_4)))**2 mul (x_0 mul (inv((-0.0676352450415271 add (0.6357758891661494 mul x_1))) mul x_2))))))))
feynman_II_34_2a,success,3,lso,0.9841744415476449,0.05692863129879115,17,206.45115733146667,,0.1,(-0.06437051018762191 add (inv((0.4974280231673806 add (3.795126809902652 mul x_2))) mul exp(((0.30457805706658947 mul x_1) sub (-0.28253122364316213 mul x_0)))))
feynman_II_35_18,success,5,lso,0.9514613555000578,0.06374759981420429,27,378.8005359172821,,0.1,(0.04070726678021119 add (abs((0.302072355308313 add (-2.3459714490073895 mul x_0))) mul ((-0.04619940353075447 mul x_4) sub ((0.045633200565491416 mul x_3) add (0.4061329081758501 mul arctan(((-0.24091661129861516 mul x_2) add (-0.2451228930071816 mul x_1))))))))
feynman_II_35_21,success,5,lso,0.9778326711745521,0.6997565411007627,28,411.7762203216553,,0.1,(-0.675435569897904 add (((-1.2390132024304525 add (-0.4006479601878027 mul x_0)))**2 mul (((-0.4420997951555584 add (-0.2520516298145357 mul x_1)))**2 mul cos(((0.19408148590570865 mul x_4) add ((0.1751323140407478 mul x_3) add (-0.18907182552824398 mul x_2)))))))
feynman_II_36_38,success,8,lso,0.9090232424974127,0.27812931122355816,48,699.6395938396454,,0.1,(0.1406154144952059 add (inv((-0.20212024208102092 add (2.1605822901546667 mul (x_2 mul exp(((-0.65530808600274 mul x_0) add (0.5357584124627465 mul x_3))))))) mul ((-0.04625258169588936 mul (((-3.7315868394737284 mul x_4) sub (-9.648555804910918 mul x_0)) mul x_5)) add ((0.5792407100939219 mul x_0) add ((1.5479613902980018 mul x_1) add (16.84328795438571 mul exp(((-2.5722212877803146 mul x_6) add (0.5201150484183648 mul x_7)))))))))
feynman_II_37_1,success,3,lso,0.9818693372124382,3.2574609742455714,17,220.35973000526428,,0.1,(-0.5846660155728712 add (abs((-0.06817597484937786 add (-1.9743333140191013 mul x_0))) mul exp(((0.23561523913826277 mul x_2) sub (-0.32819181545362724 mul x_1)))))
feynman_II_38_14,success,2,lso,0.9997113135017538,0.003850732206588505,15,114.79489970207214,,0.1,(0.0013919115735338639 add (inv((0.009674224745916475 add (0.009251477880035388 mul x_1))) mul arctan((-0.00034984473651870543 add (0.004779588994982862 mul x_0)))))
feynman_II_38_3,success,4,lso,0.9855977923863652,1.229925336337141,24,331.61270451545715,,0.1,(-0.36295290201280433 add (exp(((0.3373608282438974 mul x_0) add (0.3268963920437916 mul x_1))) mul (inv((0.1914411086592354 add (4.174041389403132 mul x_2))) mul abs((-0.09166673067701774 add (4.7560872632602775 mul x_3))))))
feynman_II_3_24,success,2,lso,0.9813803541629007,0.005048190792778895,10,82.22101664543152,,0.1,(0.00998379074555369 add (exp((-1.2182033238551808 add (-1.4303588717932343 mul x_1))) mul x_0))
feynman_II_4_23,success,3,lso,0.9736466450537479,0.004423712085516134,22,187.00612568855286,,0.1,(-0.0009513091986384022 add (inv((0.9584713821759547 add (24.42761302919949 mul x_1))) mul (((0.2321171843336148 mul x_0) add (3.023756108383351 mul inv((0.31309128661146485 add (1.3711005186299512 mul x_2))))))**2))
feynman_II_6_11,success,4,lso,0.9181307698042366,0.00549726049892646,31,129.26944780349731,,0.1,(0.031125571512884632 add (inv((-8.491114526615592 add (-2.312562661057355 mul x_0))) mul ((-0.32256176400263464 mul (exp(((0.7114500454874082 mul x_1) add (-1.1404620934982388 mul x_3))) mul ((-1.6542261051454332 mul x_2) sub (-0.807634078573765 mul x_1)))) add (0.13214191756864224 mul x_3))))
feynman_II_6_15a,success,6,lso,0.9767323942537118,0.06188616808572246,28,264.89346504211426,,0.1,(0.014333391187051911 add (exp(((-3.9488061877883993 mul x_2) add (-0.6097199839841068 mul x_0))) mul (exp((3.289045691313959 add (0.195242325676447 mul x_3))) mul exp(((0.3749306209705083 mul x_4) add (0.21903105745763368 mul (x_1 mul x_5)))))))
feynman_II_6_15b,success,4,lso,0.9805631025955721,0.004439366399468993,29,126.48367071151733,,0.1,(0.0017556199794396066 add (inv(((0.0006696055658563996 mul ((2.0851851493378204 add (25.983238075606387 mul x_3)))**2) add (-0.15185051581562797 mul x_1))) mul (inv((0.7741435989003579 add (17.09231922763581 mul x_0))) mul sin((2.9317934491007214 add (-1.9024072254412745 mul x_2))))))
feynman_II_8_31,success,2,lso,0.9992476986465986,0.3308499149760437,15,358.74540877342224,,0.1,(-0.30407314054912465 add (((0.09258059982326412 add (2.127909564286505 mul x_1)))**2 mul cos((1.5730251602594638 add (-0.11480584649166783 mul x_0)))))
feynman_II_8_7,success,3,lso,0.932695619278749,0.014194123038128201,17,246.87527465820312,,0.1,(0.012316322716391033 add (((-0.092678459574233 add (0.334048964284691 mul x_0)))**2 mul exp(((-0.5216427387163496 mul x_2) add (-0.4942831653239661 mul x_1)))))
feynman_I_10_7,success,3,lso,0.9889533559497645,0.12327759889601571,13,156.2954113483429,,0.1,(0.2853709001263063 add ((-0.08320977564827456 mul x_2) add ((1.0802744152016597 mul x_0) add (0.11902989299964889 mul x_1))))
feynman_I_11_19,success,6,lso,0.9472788629132309,2.034727141623221,23,142.58402490615845,,0.1,(-20.750333358117615 add ((2.6835575990242098 mul x_3) add ((3.669704600693745 mul x_2) sub ((-3.2038064304601623 mul x_5) sub ((2.839519411032557 mul x_0) add (1.1697504147222788 mul (x_1 mul x_4)))))))
feynman_I_12_1,success,2,lso,0.9994378794660242,0.1046099526337411,10,222.80241775512695,,0.1,(0.11191671656948955 add (abs((0.040058816902006474 add (0.9720048779601772 mul x_1))) mul x_0))
feynman_I_12_11,success,5,lso,0.9595849329584303,4.975656233022293,27,502.16273832321167,,0.1,(3.9051527429099457 add (((0.24533444054383893 mul x_1) add (3.6858690895435746 mul sin(((0.09000000000000001 mul x_5) add (1.0160206373032108 mul x_4))))) mul exp(((0.35146134152754444 mul x_0) add (0.08596152323614473 mul (x_2 mul x_3))))))
feynman_I_12_2,success,4,lso,0.9901272188631295,0.012168935504841,24,181.54047870635986,,0.1,(-0.005278083606644485 add (exp(((-0.3590344530236801 mul x_2) add (0.3186328746802038 mul x_1))) mul exp(((0.2921412793301303 mul x_0) add (-4.091888326756592 mul arctan((0.015737355019922995 add (0.5667543322121915 mul x_3))))))))
feynman_I_12_4,success,3,lso,0.9749883506397582,0.00434341444613193,22,138.9988465309143,,0.1,(0.003875066201917879 add (exp((-6.375940319138797 add (-1.256535450243682 mul x_2))) mul (((2.485498706112522 mul x_0) add (3.7062759897667985 mul exp((2.141856362164778 add (-0.8287765204851368 mul x_1))))))**2))
feynman_I_12_5,success,2,lso,0.9994332526226666,0.11509830089023719,10,204.32188248634338,,0.1,(0.25009038804453676 add (abs((0.1552357678386393 add (-1.0218893447276332 mul x_0))) mul x_1))
feynman_I_13_12,success,5,lso,0.9613137670428751,1.8254154233974609,34,395.3746654987335,,0.1,(-0.18064566801562665 add (exp(((0.3572653375088809 mul x_4) add (0.2909164511668224 mul x_0))) mul (inv((-3.4955803814027293 add (17.637637274089666 mul x_2))) mul (exp(((0.2849927030448255 mul x_1) add (-0.4092689026289093 mul x_3))) mul ((29.251742992775338 mul x_2) sub (28.738640937408896 mul x_3))))))
feynman_I_13_4,success,4,lso,0.9752288618549968,4.077173432162367,21,367.631751537323,,0.1,(-18.040540471507786 add (((2.6131543002640076 add (0.48604118969164983 mul x_0)))**2 mul exp(((0.14155752133053756 mul x_3) add ((0.14967962951235386 mul x_1) sub (-0.13825708435185344 mul x_2))))))
feynman_I_14_3,success,3,lso,0.9983703051068331,0.6810340334307582,20,166.57538890838623,,0.1,(0.9883774253286962 add (((-1.1620254567479573 add (-0.015501103070739288 mul x_0)))**2 mul ((0.6686977941103427 mul (x_2 mul (x_1 mul x_0))) sub (0.030828348123237044 mul x_1))))
feynman_I_14_4,success,2,lso,0.9984143496926516,0.5265069952025723,15,141.3431098461151,,0.1,(0.7863721319225582 add (((-0.47342603015460544 add (1.5323078106015497 mul x_1)))**2 mul abs((0.01780678732972342 add (-0.24572888452071384 mul x_0)))))
feynman_I_15_10,success,3,lso,0.9787379749385752,0.306862093787387,10,253.41565108299255,,0.1,(0.06645120067738687 add (x_0 mul abs((-0.12004301657886929 add (1.1131606751942043 mul x_1)))))
feynman_I_15_3t,success,4,lso,0.9923691859563506,0.10375248560866959,9,131.14693474769592,,0.1,(0.010215181342698382 add ((1.0816064029448638 mul x_3) sub (0.08233536030956527 mul x_0)))
feynman_I_15_3x,success,4,lso,0.9872906187192084,0.1728874567386062,17,333.76528811454773,,0.1,(2.1922032406767253 add ((-0.03478204830160938 mul x_2) add ((-1.4292048958129908 mul x_3) sub ((-1.0396206827271484 mul x_0) add (1.3911396988563403 mul x_1)))))
feynman_I_16_6,success,3,lso,0.9739440680406047,0.20654749618191023,20,223.72065925598145,,0.1,(-0.3226730892496745 add ((0.9572551049195192 mul x_0) add (-0.5430275682811583 mul sin(((-0.6160669410724654 mul x_1) add ((-0.6380840736167642 mul x_2) add (0.7089183235837107 mul x_0)))))))
feynman_I_18_12,success,3,lso,0.9987238208562751,0.2636404730797047,22,23.44764471054077,,0.1,(0.028956467230171177 add (((1.4881897694224193 add (0.5477995394498035 mul x_1)))**2 mul (sin((0.004260167986952618 add (1.002768954953858 mul x_2))) mul abs((-0.01653741894063751 add (0.298734074256877 mul x_0))))))
feynman_I_18_14,success,4,lso,0.9908868792379272,2.0100409540086264,24,44.61272835731506,,0.1,(-0.4040584203389491 add ((exp(((0.33182926868425644 mul x_1) add (0.34995080399266926 mul x_2))) mul ((0.8676080487028576 add (0.27601542857005995 mul x_0)))**2) mul sin((-0.07043066666077165 add (1.021194550927661 mul x_3)))))
feynman_I_18_4,success,4,lso,0.9023366039405621,0.262307663493645,15,199.4300892353058,,0.1,(-0.07562107998815469 add ((0.4968410336069776 mul x_3) add ((0.5037147319679031 mul x_2) add (0.011164127068758689 mul (x_1 mul x_0)))))
feynman_I_24_6,success,4,lso,0.9825065750946768,1.8820179992593102,21,284.5179328918457,,0.1,(0.42008292886438525 add (((-0.061956626676763396 add (0.479246684396413 mul x_3)))**2 mul exp(((0.4513732580739813 mul x_2) sub ((-0.5702146922471633 mul x_0) add (-0.44099740756991684 mul x_1))))))
feynman_I_25_13,success,2,lso,0.9874111304390075,0.0937470303064898,15,273.24229884147644,,0.1,(-0.05497463295192538 add (exp((0.3017401585817558 add (0.31472309207163734 mul x_0))) mul inv((0.04347552237255825 add (1.1564390296802125 mul x_1)))))
feynman_I_26_2,success,2,lso,0.9963935650132327,0.024073825079590022,15,195.4267454147339,,0.1,(-0.005475247719773608 add (sin((-3.205281397293801 add (-0.9775802219004784 mul x_1))) mul ((0.27946844610020766 add (0.8499381953908295 mul x_0)))**2))
feynman_I_27_6,success,3,lso,0.9832734484832045,0.046333249348384106,28,266.3502571582794,,0.1,(0.05087318391325476 add (inv((9.008696165408383 add (11.889953591564538 mul x_2))) mul ((5.077457605037074 mul cos((-2.147315465344686 add (0.9314069002077976 mul x_1)))) sub (-8.726040423586532 mul (x_1 mul arctan((0.1444280775021494 add (0.5923034682668793 mul x_0))))))))
feynman_I_29_16,success,4,lso,0.8485611334271878,0.8332365673546622,24,331.33139300346375,,0.1,(1.3793234774971448 add (abs(((7.1859345270926145 mul x_3) add (-7.130528990200738 mul x_2))) mul cos(((0.05424829566908227 mul x_1) add (1.5714567859230608 mul sin((-1.4499548143670549 add (-0.13304709857921393 mul x_0))))))))
feynman_I_29_4,success,2,lso,0.9990352031564603,0.03154517427781512,15,179.05604529380798,,0.1,(-0.08008893940268999 add (inv((0.00044110279607046575 add (0.005736920147725564 mul x_1))) mul cos((-10.997123900238355 add (-0.005943131723531795 mul x_0)))))
feynman_I_30_3,success,3,lso,0.784255480090654,0.8235563143620599,45,409.5751209259033,,0.1,(1.2969192648596457 add ((((0.5991891094424047 mul cos((0.23050036514799593 add (-1.0289474902555706 mul x_1)))) add (0.2579916487694651 mul x_0)))**2 mul ((1.0350818459881563 mul cos((0.5505184169508662 add (-0.4524616418637025 mul (x_2 mul x_2))))) sub ((-0.7500945171343311 mul x_2) sub ((4.408796329406354 mul cos((2.9631980690112307 add (-0.984274424906957 mul (x_1 mul x_2))))) sub (-0.05087142191108828 mul x_1))))))
feynman_I_30_5,success,3,lso,0.9945052540863282,0.00952019426009747,17,285.44859504699707,,0.1,(0.01657803374941028 add (inv((-0.45366642329401674 add (2.2793165959789423 mul x_2))) mul exp(((0.7461146143930435 mul x_0) add (-0.38487469757655407 mul x_1)))))
feynman_I_32_17,success,6,lso,0.9846884424850375,0.718558492189208,28,401.3953580856323,,0.1,(0.18420189257555483 add (exp(((3.8160818628951167 mul x_4) add (0.647290592524527 mul x_0))) mul exp(((-8.551912781960365 mul arctan(((0.5039267563035539 mul x_5) add (-0.283845400589325 mul x_1)))) add (0.7842340773257528 mul (x_3 mul x_2))))))
feynman_I_32_5,success,4,lso,0.9703495900042232,0.09996058085716086,21,277.59660840034485,,0.1,(0.02153040975171847 add (inv((-0.29883943831157544 add (2.7610115416448213 mul x_2))) mul exp(((-1.9516915136207638 mul x_3) sub ((-0.6264519779795199 mul x_0) sub (0.7057260429473623 mul x_1))))))
feynman_I_34_1,success,3,lso,0.9563299862582413,0.3973327101607811,21,403.43846797943115,,0.1,(0.06649607297042658 add (x_2 mul ((0.594629631215193 mul sqrt((5.853535539023664 add (2.7358465735770805 mul x_1)))) sub (0.47957532404107234 mul arctan((-3.803732435887032 add (1.1095409544005936 mul x_0)))))))
feynman_I_34_14,success,3,lso,0.9929720838652705,0.1292603422475197,18,313.2672061920166,,0.1,(2.4951703120093813 add ((1.0881814815075732 mul x_2) sub (-1.6966629252553178 mul arctan(((-0.668145588952067 mul x_0) add (0.38389509648744635 mul (x_2 mul x_1)))))))
feynman_I_34_27,success,2,lso,0.9994674491185443,0.01778857220743924,15,178.78532242774963,,0.1,(0.04272881136792508 add (abs((0.16328482896097304 add (-3.1023527498018715 mul x_0))) mul abs((0.005553009768699505 add (-0.053081140121367054 mul x_1)))))
feynman_I_34_8,success,4,lso,0.994847399495301,0.8722176765302156,19,177.06172513961792,,0.1,(0.09399357238183931 add (exp((-1.650934038105686 add (0.3158511450166621 mul x_2))) mul (x_1 mul (inv((0.012512687025692535 add (0.17173637184151233 mul x_3))) mul x_0))))
feynman_I_37_4,success,3,lso,0.9822627571545441,0.39305720427537444,22,322.2215042114258,,0.1,(-0.15855789254801844 add ((((-1.1478391541700605 mul x_0) add (-1.2242970012967407 mul abs((22.156836680401394 add (-7.080685213299075 mul x_2))))))**2 mul ((-0.10936741662661073 add (-0.010508735130069837 mul x_1)))**2))
feynman_I_38_12,success,4,lso,0.9650335696601824,0.3860982141237866,26,275.29905462265015,,0.1,(-0.02634975432455732 add (inv((-0.7200080311607845 add (37.17842717157624 mul x_0))) mul exp(((0.29032926016095967 mul x_3) add ((2.2615769121139726 mul ((1.3677872316261979 add (-0.2546409064057753 mul x_1)))**2) sub (-0.581226281127281 mul x_2))))))
feynman_I_39_1,success,2,lso,0.9978093772339679,0.34073539665744956,10,110.364914894104,,0.1,(-0.29023494424273916 add (abs((0.13243541420386054 add (1.5180536821990651 mul x_0))) mul x_1))
feynman_I_39_11,success,3,lso,0.9808407665235579,0.4303290788292809,17,391.6102042198181,,0.1,(-0.798549875268045 add (exp(((0.281767266414103 mul x_1) add (0.27571799688086 mul x_2))) mul inv((-0.37080817859455845 add (0.48548040527548497 mul x_0)))))
feynman_I_39_22,success,4,lso,0.9840689190287856,1.3014920610224048,24,195.07905435562134,,0.1,(0.6416887565095899 add (((4.342047680312429 add (1.981334346240247 mul x_3)))**2 mul exp(((-0.42938663019687195 mul x_2) sub (18.44716827876701 mul exp((-1.7274319510240945 add (-0.10823607039104469 mul (x_0 mul x_1)))))))))
feynman_I_40_1,success,6,lso,0.9582104446923976,0.16093740215426994,33,369.13478088378906,,0.1,(-0.2209539153130292 add (inv((3.5134595361350383 add (8.106201836942464 mul x_1))) mul (inv((0.02441798728563494 add (0.047591910941305646 mul x_2))) mul exp(((0.6586980220380627 mul arctan(((-0.6203964722839775 mul x_4) add (0.6418887735251111 mul x_5)))) add (0.07609593071827182 mul (x_3 mul x_0)))))))
feynman_I_41_16,success,5,lso,0.9558527577359539,0.5245138334422745,28,312.4178047180176,,0.1,(0.11039020141626096 add (((0.25475721236910626 add (0.8189573233812913 mul (inv((-0.2617316686398071 add (-1.2122971325206071 mul x_4))) mul ((0.8073355427796497 mul x_3) add (0.7999258491799071 mul x_1))))))**2 mul ((-0.015860298814858162 add (0.35291809256759893 mul x_0)))**2))
feynman_I_43_16,success,4,lso,0.9857147899766052,0.9255055131855212,24,305.85365295410156,,0.1,(0.572662717506507 add (((0.003764802147191149 add (0.0015566766155502123 mul x_2)))**2 mul exp(((9.386566240431849 mul arctan((1.8750719854460487 add (0.41445860688096786 mul (x_1 mul x_0))))) add (-0.45336764692054937 mul x_3)))))
feynman_I_43_31,success,3,lso,0.989115589202194,1.9013772082832319,17,213.67181658744812,,0.1,(-0.32129951829936815 add (((96.31956245814882 add (32.51347945046694 mul x_0)))**2 mul (((0.006705363900442309 add (0.002760387935614635 mul x_2)))**2 mul x_1)))
feynman_I_43_43,success,4,lso,0.9661590258629739,0.319191001298799,21,274.940566778183,,0.1,(-0.004197360490575684 add (inv((-0.495760903899163 add (0.5081360526202091 mul x_0))) mul exp(((0.3246771958943586 mul x_1) sub ((-0.25508726860161435 mul x_3) sub (-0.4475415590114384 mul x_2))))))
feynman_I_44_4,success,5,lso,0.9692126280594388,3.4015632157632325,22,207.7037193775177,,0.1,(-0.24531314428663673 add (exp(((0.34523516836654033 mul x_1) add ((0.3313550150840232 mul x_2) sub (-0.3533065479210854 mul x_0)))) mul ((-0.3670173319463046 mul x_3) sub (-0.370414584086472 mul x_4))))
feynman_I_47_23,success,3,lso,0.9695540615583291,0.12164701634909551,24,285.58463883399963,,0.1,(0.5752421387378204 add (abs(((-7.950846317155326 mul inv((1.9917445371521592 add (18.250483312160032 mul x_2)))) add (-0.07775342060914578 mul (x_1 mul x_0)))) mul ((1.5693145606892207 add (-0.13515248876690783 mul x_2)))**2))
feynman_I_48_2,success,3,lso,0.9989746808352344,2.9423237510295652,15,285.9950649738312,,0.1,(-5.05690730007804 add (((0.6173201983043585 add (1.2029567126028151 mul x_2)))**2 mul abs((0.0040832513925034425 add (0.6394207748769177 mul x_0)))))
feynman_I_50_26,success,4,lso,0.8006428169924468,0.754524703754772,31,585.9185783863068,,0.1,(-0.233517736530149 add (exp(((0.2650019436284208 mul x_1) add (0.401761080980003 mul x_3))) mul (((-19.76357314030063 mul cos((-1.5742472225295283 add (-0.0035902166089938955 mul x_0)))) add (0.938017807288782 mul cos((-0.04291240501767285 add (-0.9934559082044123 mul (x_1 mul x_2)))))))**2))
feynman_I_6_2,success,2,lso,0.9531908774776675,0.008946989321841908,22,108.87980628013611,,0.1,(0.12425893607176139 add (((-0.4589926292399295 add (0.09219320640679504 mul x_0)))**2 mul arctan(((-1.0283129412264838 mul x_1) add (2.06149304636877 mul sin((-3.2082156397506827 add (-0.772919579986655 mul x_0))))))))
feynman_I_6_2a,success,1,lso,0.999124838874207,0.002213614441741354,15,132.61002373695374,,0.1,(0.005158395628584017 add (sin((1.2493646691265616 add (-0.2665141668753948 mul x_0))) mul ((0.788674031984832 add (-0.2572514394528993 mul x_0)))**2))
feynman_I_6_2b,success,3,lso,0.988968903373335,0.005398554650805155,24,170.81535816192627,,0.1,(0.13841940870226108 add (((-0.9470287138836794 add (0.31783712632559313 mul x_0)))**2 mul (((0.06725897290698975 mul x_0) add (0.6899445810474414 mul cos(((-0.8194453743233112 mul x_2) add (0.8092504474026608 mul x_1))))))**2))
feynman_I_8_14,success,4,lso,0.9371248275626782,0.20707352440650154,23,156.6593587398529,,0.1,(0.12125981415591097 add ((0.09776404831405135 mul abs(((-7.454790451733475 mul x_1) add (7.563755889601252 mul x_0)))) add (0.1224472737474837 mul abs(((6.01105576914796 mul x_3) add (-6.211234615958176 mul x_2))))))
feynman_I_9_18,success,9,lso,0.9448291735282641,0.032523713619674176,38,394.1576554775238,,0.1,(0.0002652344763166231 add (inv((89.83113894267451 add (-29.125487278875756 mul x_2))) mul (((7.798242222325487 mul x_0) add ((8.393938405210081 mul x_1) add ((3.9874266400741254 mul x_4) add (4.292798653246364 mul x_6)))) sub ((4.310810194761619 mul x_3) add ((-3.7787874315485146 mul x_8) add (1.194497158159164 mul (x_7 mul x_5)))))))
feynman_test_1,success,7,lso,0.9759386033447416,1.2336511881165497,30,329.40821862220764,,0.1,(0.6466634932064362 add (exp(((-1.229341831699426 mul x_5) add (0.8469155855386464 mul (x_4 mul x_0)))) mul (abs((-30.98759410230176 add (40.16304148625066 mul x_2))) mul exp(((-2.1568566669993943 mul x_6) add (0.818823788479464 mul (x_1 mul x_3)))))))
feynman_test_10,success,3,lso,0.9681020825728055,0.08888984102836199,16,208.2609748840332,,0.1,(2.7413424187865303 add (sin((-3.0964086358647185 add (-0.017561358078437245 mul x_2))) mul ((13.285171371006186 mul x_0) add (-11.490209280221432 mul x_1))))
feynman_test_11,success,4,lso,0.9439577567748456,0.2523562588859206,30,555.1977643966675,,0.1,(-0.789662113118311 add (((0.11689469729371466 mul x_0) add (3.198475481664933 mul cos((1.4843745556021986 add (0.026467311005296933 mul x_1))))) mul exp(((1.8830108781055581 mul (x_3 mul cos((-6.840871430957047 add (-0.4950921577400734 mul x_2))))) add (0.9638933709465405 mul x_2)))))
feynman_test_12,success,5,lso,0.9913818316030862,1.2588324517182512,19,354.3785409927368,,0.1,(2.202407750970847 add (exp(((0.21294234007688523 mul x_3) add (-1.4361877318133272 mul x_1))) mul abs((-6.671832679033533 add (6.954356086541679 mul (x_2 mul x_0))))))
feynman_test_13,success,5,lso,0.9543359321213494,0.003249266820789199,32,134.15125799179077,,0.1,(-0.005049783616151637 add (inv((0.9849645346372004 add (19.484683721770356 mul x_4))) mul (inv((75.45935103325992 add (13.22334022718882 mul x_2))) mul ((39.25781565369043 mul x_0) sub ((-7.682992626052613 mul x_1) sub (3.146359128861771 mul ((-6.497778473345716 add (2.105453360673271 mul x_3)))**2))))))
feynman_test_14,success,5,lso,0.5853698472087913,5.030654016027969,28,472.8951938152313,,0.1,(0.17711004035768677 add (cos((0.07094603695343668 add (-1.0172865745074526 mul x_1))) mul ((-3.1427311070011164 mul x_0) sub (-0.017807847466123714 mul exp(((-0.018043357139835126 mul inv((-0.0006352171397317899 add (-0.0031642294377186566 mul x_2)))) add (0.9798704645150508 mul x_3)))))))
feynman_test_15,success,4,lso,0.9773134310438909,0.22739126898877868,23,224.84976029396057,,0.1,(-0.07073962445791172 add ((1.0319065440617317 mul x_2) add (0.9147073115282237 mul (exp(((-0.11454084907147155 mul x_0) add (0.39451279998057587 mul x_1))) mul sin((-1.5075006663639448 add (-1.0158526828790049 mul x_3)))))))
feynman_test_16,success,6,lso,0.9612826681562008,5.338045551554195,29,336.9749300479889,,0.1,(-8.694180546268615 add ((1.086382852311314 mul (abs((0.30807846518680326 add (0.6714893258126718 mul x_0))) mul ((0.18665745204670448 add (-1.1477859976295752 mul x_1)))**2)) add (0.6169511862181131 mul (x_3 mul ((2.9011179036989976 mul x_4) add (1.6850896330190024 mul x_5))))))
feynman_test_17,success,6,lso,0.9836345004630016,96.84596294578921,35,251.42019033432007,,0.1,(83.19494023807114 add (inv((0.5734355445919159 add (4.143419383524 mul x_3))) mul (((1.6289341864885951 add (-8.17744822998985 mul x_1)))**2 mul (((-0.4525966920762812 add (0.36526357688243644 mul x_4)))**2 mul (((0.834875805932186 mul x_0) add ((0.7694745937721581 mul x_5) sub (0.004506945195102161 mul x_2))))**2))))
feynman_test_18,success,5,lso,0.9885896387870843,0.07299406263614518,32,374.10747480392456,,0.1,(0.03383817311188559 add (inv((-1.8376504600461745 add (19.162565996535193 mul x_0))) mul ((13.977885667081647 mul exp(((0.24458886100539312 mul x_1) add ((0.6170351517270103 mul x_4) add (-1.3727025795775332 mul x_2))))) add (0.40348199820385094 mul ((-0.5506253098147051 add (-2.195795294874154 mul x_3)))**2))))
feynman_test_19,success,6,lso,0.9552788241122486,3.5141750492952055,34,310.69755125045776,,0.1,(0.2804736716970922 add (((0.8937882042677991 add (-0.7559614208075816 mul (x_5 mul x_3))))**2 mul (inv((-0.6028540673537223 add (12.412547236899227 mul x_0))) mul ((-0.32025911000744733 mul x_1) add ((10.389509385201912 mul arctan((-0.2835412572703818 add (0.2210402354137035 mul x_4)))) add (0.494133228818726 mul x_2))))))
feynman_test_2,success,6,lso,0.9777899238702542,0.3017083434169757,37,648.1704483032227,,0.1,(-0.5307895245900042 add (inv((-288.62877060883244 add (497.3835074916843 mul x_2))) mul ((-24.68112726752106 mul x_4) sub (-5.034078016099547 mul (((2.491847136516571 add (0.6306886979808332 mul x_0)))**2 mul (((-5.067700216877837 mul cos(((-0.5586127457479637 mul x_4) add (0.5619516857989063 mul x_5)))) add (-0.3787120798222522 mul x_1)))**2)))))
feynman_test_20,success,7,lso,0.8878231115871386,1.6701181938011473,33,319.82656693458557,,0.1,(0.1765533199551384 add (exp(((0.8609049026038017 mul x_1) add (-1.6935637080182462 mul x_0))) mul (exp(((-1.2783994374925616 mul x_4) add (-0.7135341154452248 mul x_5))) mul ((-0.2636768295227199 add (-0.742776348104405 mul (x_2 mul ((1.1184789338623269 add (0.43575618235190744 mul x_3)))**2))))**2)))
feynman_test_3,success,4,lso,0.9857019668936134,0.21607079446513286,23,322.96349906921387,,0.1,(-0.8188828382305416 add (sin((6.206887628963273 add (0.05326177282201766 mul x_1))) mul ((-26.135392862371408 mul x_0) add (-14.806201765799662 mul cos(((2.32834259330573 mul x_2) add (-1.6574923334344869 mul x_3)))))))
feynman_test_4,success,5,lso,0.8964555269334873,0.14519113959979588,26,417.08688592910767,,0.1,(2.3859254095672875 add (((0.18909689259273932 mul x_2) sub ((0.27178827643605136 mul x_1) add (-0.8653449490282901 mul x_0))) mul ((0.25256457600050547 mul x_0) add (1.2546867081900526 mul sin((6.07648693523174 add (-0.7599783992703945 mul x_3)))))))
feynman_test_5,success,4,lso,0.9787900452064415,0.3942310005060695,21,472.05384850502014,,0.1,(1.626668647268005 add ((((-1.369837678940919 mul x_1) add (5.22077802698488 mul x_0)))**2 mul inv(((3.837589199167301 mul x_0) sub (-1.2171669922019468 mul (x_3 mul x_2))))))
feynman_test_6,success,7,lso,-0.5272028298257989,0.404349885036494,37,615.1517834663391,,0.1,(1.0592541423996078 add ((((((inv((23475.12752382319 add (31139.863488581752 mul x_4))) mul ((-335.7519156605828 add (77.84352432029782 mul x_5)))**2) mul x_1) add (-0.21632201248225671 mul x_2)))**2 mul inv((-203578.72887881353 add (338927.6926098585 mul x_3)))) mul ((-110824.9088202572 mul x_5) sub (-159126.6321474158 mul x_0))))
feynman_test_7,success,5,lso,0.9552719456245854,0.2555756029548393,13,206.78702545166016,,0.1,(0.20860365689398622 add ((1.3550278617421276 mul x_1) add ((-0.36533772098724265 mul x_2) add (1.5827385445807183 mul x_0))))
