dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
591_fri_c1_100_10,success,10,lso,0.8721814036347428,0.3263155849453113,35,9481.716963768005,,0.0,(0.24694839479999464 add (inv((65.9398827139188 add (-16.0791830904676 mul x_1))) mul ((9.636130823210625 mul x_4) add ((-177.93169882717206 mul arctan(((0.9885299689460888 mul x_0) add (1.3235006862067538 mul x_1)))) add ((19.53577333249926 mul x_3) add ((51.15936025041513 mul x_0) add (98.84113970379069 mul x_1)))))))
592_fri_c4_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
593_fri_c1_1000_10,success,10,lso,0.9571479779093434,0.21653240346095576,41,7055.263279914856,,0.0,(2.639726914878694 add ((0.18722058591829396 mul x_4) sub ((-3.224907161050267 mul (cos((-0.21761800875096393 add (0.42139720864108515 mul x_1))) mul cos((-3.152983870953979 add (0.36192505101354994 mul x_2))))) add ((-0.3856441223358043 mul x_3) sub (-1.2389713014589165 mul cos(((-1.519031170310678 mul x_1) add (3.1972538215719064 mul sin((0.7845848330749842 add (-0.5381556404544496 mul x_0)))))))))))
594_fri_c2_100_5,success,5,lso,0.8840358491920464,0.3560425392130254,37,8390.112387895584,,0.0,(50.89879481438305 add ((-1.220317426010205 mul cos(((3.3558075375382805 mul cos((10.102389084175924 add (0.5179718401357557 mul x_0)))) add (1.5561221034384116 mul x_1)))) add ((0.30385285994834105 mul x_3) add (51.7039837899944 mul (cos((9.48797318770608 add (-0.08624616971773054 mul x_2))) mul cos((-0.09567271077127656 add (0.08933215211674869 mul x_1))))))))
595_fri_c0_1000_10,success,10,lso,0.8541214914803325,0.3985401854016909,32,1090.5837452411652,,0.0,(-0.31225344923346515 add ((0.3068047354272877 mul x_4) add ((0.4150947865252247 mul x_1) sub ((-0.5949937055805464 mul x_3) sub (0.46252929512393015 mul (cos((-0.02092685350163162 add (-0.8141248094475987 mul x_1))) mul ((1.1446562790210488 mul x_0) add (0.9725645676262882 mul (x_2 mul x_2)))))))))
596_fri_c2_250_5,success,5,lso,0.944253225524067,0.2232597618231692,32,4900.596120595932,,0.0,(-0.3544860006970066 add ((0.24211093837886413 mul x_3) add ((0.19955360819897022 mul x_4) sub (1.3931735504962133 mul cos(((-3.8264451317163855 mul x_0) sub (1.6011807645807152 mul (((6.2347826920132565 add (0.42607723362506517 mul x_1)))**2 mul sin((-0.17114124235043024 add (-0.08009470560921401 mul x_0)))))))))))
597_fri_c2_500_5,success,5,lso,0.9797643204919415,0.14463838072800145,39,5666.663514137268,,0.0,(3.0813861143428336 add ((0.37845564722235725 mul x_3) add ((0.2022839062776409 mul x_4) add ((-3.7255972357551865 mul cos((-0.2998611485796507 add (0.3095341507438502 mul x_2)))) sub (-1.3390982688040123 mul cos((-1.547698578717352 add (-1.4586962717843965 mul (abs((19.18917238122614 add (8.264762326087212 mul x_0))) mul sin((-6.367426770445289 add (-0.04965300313631391 mul x_1))))))))))))
598_fri_c0_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
599_fri_c2_1000_5,success,5,lso,0.9852383635512465,0.12445465975675087,45,6425.793141365051,,0.0,(-42.15999997956307 add ((0.3504413855066853 mul x_3) sub ((-0.19158231477276927 mul x_4) add ((-2.304447533201241 mul x_2) sub ((-1.3144825211432605 mul cos(((1.3710588242036303 mul x_1) add (-232.80190333088385 mul cos((1.5610218697682117 add (-9.380390502091371 mul (x_0 mul cos((4.711905708417959 add (-0.0002707227995858723 mul x_1))))))))))) sub (126.84894591642804 mul inv((-3.040408271923889 add (-0.18772206066401018 mul x_2)))))))))
601_fri_c1_250_5,success,5,lso,0.9850951602462993,0.13130784390890332,41,4222.762041091919,,0.0,(23.71254278788093 add ((0.1889786455071246 mul x_4) add ((0.38670037209107155 mul x_3) add ((-1.3248484306424535 mul cos(((1.3778427880112853 mul x_1) add (139.28601915630628 mul cos((-1.5431775870768405 add (-1.196255322274483 mul (x_0 mul sin((-0.005750199834171848 add (-0.003441147136162392 mul x_1))))))))))) sub (-24.243485252204767 mul cos((9.430791765583182 add (0.14375047115556522 mul x_2))))))))
602_fri_c3_250_10,success,10,lso,0.9715614570830308,0.18069798830838923,39,4259.255343914032,,0.0,(-0.4572303268384482 add (inv((-11.38843371211901 add (0.12925520334859716 mul x_1))) mul ((-3.9073415407081393 mul x_3) add ((-1.9755215514720714 mul (x_2 mul x_4)) add (14.37021859715602 mul cos(((10.720332767956029 mul cos((0.39594698212254 add (0.26368425548445773 mul x_0)))) add (0.6464103126170372 mul sqrt((58.43492822101464 add (-29.474690872331237 mul x_1)))))))))))
603_fri_c0_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
604_fri_c4_500_10,success,10,lso,0.9681539593087591,0.19040597218463828,36,8183.837632894516,,0.0,(-0.7793571020670718 add ((0.46093132695625355 mul x_4) add ((0.3948853855832654 mul x_3) add ((0.570398100024747 mul ((0.6585691829548495 add (-0.5208814538851394 mul x_2)))**2) add (1.366973184127249 mul sin(((0.5817199012796067 mul x_1) add (2.294102223911295 mul exp(((0.3589256025444163 mul x_0) add (0.3319661026133451 mul x_1)))))))))))
605_fri_c2_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.0,
606_fri_c2_1000_10,success,10,lso,0.9505056994904282,0.22485233447719347,36,4873.992652177811,,0.0,(-0.3553645099507751 add ((-0.21203984019763142 mul x_2) add ((0.18770840685400864 mul x_4) sub ((-0.38476192992539077 mul x_3) sub (-1.3751725166389075 mul cos(((1.0463355049696246 mul x_0) add (31.09520172474329 mul sin((-0.0782396037131355 add (0.1324986661279286 mul (x_1 mul cos((-1.255382934390677 add (0.15104360058473562 mul x_0)))))))))))))))
607_fri_c4_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
608_fri_c3_1000_10,success,10,lso,0.9356074486625553,0.24990435370996802,46,4066.7103786468506,,0.0,(-0.3481298042781249 add ((0.38883606864685283 mul x_3) add ((0.6245781676277656 mul x_4) add ((-0.4097772495692521 mul x_2) add ((0.0005531884640556871 mul ((((x_5 mul x_6) mul x_7) mul x_7) mul x_3)) add (1.3813014523036602 mul sin((2.999737755552931 add (-3.420482550947182 mul (abs((-18.388850763241212 add (-10.923557905005064 mul x_1))) mul sin((0.035513059696164154 add (0.016272286663135165 mul x_0)))))))))))))
609_fri_c0_1000_5,success,5,lso,0.9563953550403779,0.20704222831113506,36,5999.078504562378,,0.0,(-1.6743910225346885 add (((0.350626403475804 mul (x_2 mul x_2)) add (0.5702118114701227 mul x_3)) sub ((-0.2767042719089603 mul x_4) sub (-2.281572527211199 mul cos((-1.715431066580955 add (-3.202580054181401 mul (cos((1.5554599353412417 add (-0.009361780165395975 mul x_1))) mul abs((-14.02844866261835 add (-8.353948293818 mul x_0)))))))))))
611_fri_c3_100_5,success,5,lso,0.9379969134079069,0.2620929379356709,34,3816.2595026493073,,0.0,(-0.1766591545893987 add ((0.356009142393835 mul x_3) add ((0.1707251498252782 mul (x_4 mul x_2)) sub (0.18178032166850144 mul (((2.48546680874374 add (0.44606612138080887 mul x_1)))**2 mul cos(((3.716898908341239 mul sin((-0.3794794850955764 add (0.45889246220585744 mul x_1)))) add (0.9630363505519658 mul x_0))))))))
612_fri_c1_1000_5,success,5,lso,0.9498257829698356,0.2280818238981175,32,6932.704484939575,,0.0,(0.848491048938326 add ((0.3871505794959296 mul x_3) add ((0.19757216591864163 mul x_4) sub (2.6542805440042 mul (cos((-1.2020125530594918 add (0.028285491339415873 mul (x_1 mul ((-6.158856134358607 add (-1.1451547522118903 mul x_0)))**2)))) mul cos((-1.0265997314896411 add (1.3031350135362405 mul x_0))))))))
613_fri_c3_250_5,success,5,lso,0.9420758955608407,0.22108857192891349,34,5672.019518852234,,0.0,(-0.5206547259903002 add ((0.36398522852210086 mul x_3) sub ((1.3658140208962806 mul sin(((2.5281512714380328 mul (cos((1.16549625728705 add (-0.23336801073200372 mul x_1))) mul x_0)) add (4.4008110511481515 mul sqrt((49.04853889537225 add (4.556089049365118 mul x_1))))))) add (-0.18487459648064766 mul (x_2 mul x_2)))))
615_fri_c4_250_10,success,10,lso,0.9360886033581033,0.26440910239396176,35,3440.689291000366,,0.0,(-0.2961533170450116 add (inv((-8.694427164712803 add (1.2745042214498796 mul x_4))) mul ((-3.91772431507229 mul x_3) add (10.3291895574459 mul cos(((-3.096335961887939 mul sin((-0.8022265140022864 add (0.563212274322828 mul x_0)))) add (-1.4574371832797042 mul (x_1 mul arctan((1.6348373003011478 add (0.5828792913293177 mul x_2)))))))))))
616_fri_c4_500_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.0,
