dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_I_43_43,success,4,lso,0.9637464661777219,0.33037287604099,21,306.67284393310547,,0.01,(-0.11318538804573057 add (inv((0.03203276302938327 add (0.2830084233713293 mul x_2))) mul exp(((-0.46648849416020083 mul x_0) add ((0.2717271873300104 mul x_3) sub (-0.3084747927787008 mul x_1))))))
feynman_I_44_4,success,5,lso,0.9693762258737354,3.392513571230296,22,194.74285006523132,,0.01,(-0.07700573904600178 add (exp(((0.34351732141325886 mul x_2) add ((0.336851011700547 mul x_1) add (0.3310048180729785 mul x_0)))) mul ((0.3982701935232819 mul x_4) sub (0.400788062388828 mul x_3))))
feynman_I_47_23,success,3,lso,0.9825018458336312,0.09222165212107182,18,143.29495239257812,,0.01,(1.8430506322610045 add (inv((-1.9396207072292362 add (-0.9574850465839433 mul x_2))) mul ((1.632862979229866 mul x_2) add (-0.462748699668861 mul (x_1 mul x_0)))))
feynman_I_48_2,success,3,lso,0.996778574443923,5.215368142195902,19,14.521857261657715,,0.01,(-17.248703444480405 add (abs(((51.8242032123243 mul x_0) add (7.9582549379076815 mul x_1))) mul (inv((11.903787569515062 add (-0.6849959595714802 mul x_2))) mul x_2)))
feynman_I_50_26,success,4,lso,0.9771855445629688,0.25524813223631665,29,435.293598651886,,0.01,(-0.30707640354776633 add (((-0.09528103434286271 add (-0.04912384208134577 mul (sqrt((-0.9453738570807549 add (32.3728467644454 mul x_3))) mul sin((1.5685529470980142 add (-1.0002159767137249 mul (x_2 mul x_1))))))))**2 mul ((2.837299366434331 add (1.1200250890749244 mul x_0)))**2))
feynman_I_6_2,success,2,lso,0.9547857910824107,0.008793244263077898,21,231.83031940460205,,0.01,(0.319791004867881 add (inv((-51.68379959435441 add (-145.403237224078 mul (x_0 mul x_1)))) mul (((4.305351036255839 mul x_1) add (0.6243468590535204 mul (x_0 mul x_0))))**2))
feynman_I_6_2a,success,1,lso,0.9949330393673335,0.005326374950999164,10,15.973103284835815,,0.01,(5.793972647957712 add (x_0 mul inv((-0.012109681842319066 add (-0.16836254356312969 mul x_0)))))
feynman_I_6_2b,success,3,lso,0.9970588716046379,0.002787565942652823,23,71.4769241809845,,0.01,(0.10648151093142302 add (exp((-2.678378045082939 add (-1.4709475560504015 mul x_0))) mul ((8.915220400971707 mul cos(((1.488666246939804 mul x_1) add (-1.4897932208208715 mul x_2)))) add (8.653921393583055 mul x_0))))
feynman_I_8_14,success,4,lso,0.9384645531755983,0.20485551485118808,23,131.47528672218323,,0.01,(0.14615772635249272 add ((0.06516917160124759 mul abs(((11.32279147757156 mul x_2) add (-11.006645631174925 mul x_3)))) sub (-0.09975001835718672 mul abs(((-7.507173670076136 mul x_0) sub (-7.452129769576514 mul x_1))))))
feynman_I_9_18,success,9,lso,0.9236306563608644,0.03826528148679076,38,272.4965341091156,,0.01,(0.07660639269674481 add ((((6.708036660715143 mul x_2) add ((-2.8254347511129114 mul x_7) add (7.000455426336309 mul x_0))) add ((-2.72970147764982 mul x_5) sub ((-6.949075868763428 mul x_1) add ((2.6093570411770854 mul x_3) sub (3.56734247428043 mul x_6))))) mul inv((58.184527691185195 add (-8.938484333777344 mul (x_8 mul x_4))))))
feynman_test_1,success,7,lso,0.9659190435409777,1.468208899760973,32,382.3488709926605,,0.01,(0.43757268035381636 add (exp(((1.3862351245503226 mul x_4) add (1.3388953152201357 mul x_0))) mul (abs((2.0481240407776853 add (-3.4691150599332543 mul x_1))) mul exp(((0.7570231669910098 mul (x_2 mul x_3)) add ((-2.0137383482947158 mul x_6) add (-1.2073261597628728 mul x_5)))))))
feynman_test_10,success,3,lso,0.981283310853248,0.0680903361965704,9,100.6387448310852,,0.01,(0.4088255400111916 add ((0.14133826116321113 mul x_1) add (0.8060889734129961 mul x_2)))
feynman_test_11,success,4,lso,0.9780981851780146,0.15775981071621464,30,363.41724705696106,,0.01,(0.2266020068532632 add (inv((-0.3814419591804586 add (0.6466300276601012 mul x_2))) mul (((0.8688442222588182 mul x_0) sub (-22.034756420485955 mul cos((7.802713067393898 add (0.028667034409798682 mul x_1))))) mul sin((5.682669615475112 add (0.6890226119974658 mul (x_2 mul x_3)))))))
feynman_test_12,success,5,lso,0.991779704962236,1.2294309582143792,23,225.3764090538025,,0.01,(1.8411429280592972 add (abs((3.8565028500462417 add (-6.160976873432508 mul (x_0 mul x_2)))) mul exp(((-1.379922241272801 mul x_1) add ((0.2100592589064219 mul x_3) sub (-0.009007990843675593 mul x_0))))))
feynman_test_13,success,5,lso,0.8703324437218007,0.005475373383317213,31,113.04468369483948,,0.01,(0.0050115361238731474 add (exp(((-0.293270510482126 mul x_2) add (-0.5293564745466095 mul x_4))) mul (((0.12239567207007132 mul x_0) add (0.13214697544574208 mul (((0.532366359929099 mul x_3) add (-0.7514655650708106 mul inv((0.4692875621750799 add (-0.012049692395665001 mul x_1))))))**2)))**2))
