dataset,status,n_features,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
230_machine_cpu,success,6,lso,0.93779565833754,47.190270053589764,28,1635.342090845108,,0.1,(54.706261253931636 add ((0.6334688868654543 mul x_3) add ((162.55301709213947 mul cos((127.62309008504566 add (-5.780558019641063 mul x_2)))) sub ((-0.007297424364316338 mul x_0) sub ((0.0004758848212730287 mul (x_5 mul x_1)) add (0.4335636822935734 mul x_4))))))
505_tecator,failed,0,lso,nan,nan,nan,nan,Input dimension 124 exceeds max_input_dimension 10,0.1,
522_pm10,success,7,lso,0.1935501686721004,0.7694421296015018,74,18074.891399621964,,0.1,(149.0203045564078 add ((0.00089154349811803 mul (((-9.253307414936469 mul (((-0.0007436676697222094 mul x_2) sub (-0.1987087518327624 mul inv((41.272323932543856 add (0.02933589816142978 mul x_6))))) mul ((0.45033505393578965 mul x_6) add (75.83552686991541 mul x_1)))) sub (-12.98705548987442 mul cos((-0.09076756943568388 add (-0.03366145986138664 mul x_6))))) mul ((49.20618810879218 mul cos((0.5831628656558413 add (-0.40286563221100385 mul x_3)))) add (-11.952991333160366 mul x_3)))) add ((1.4070305833896943 mul x_0) sub ((1.2373766802864965e-05 mul (x_5 mul x_4)) sub (-157.83258702912775 mul sin(((-0.036035587941595615 mul x_0) add (17.776950665424902 mul cos((-1.8134236222209554 add (-0.00048364261297748155 mul x_2)))))))))))
527_analcatdata_election2000,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.1,
529_pollen,success,4,lso,0.7972341778363212,1.426878873281474,13,680.9139614105225,,0.1,(0.018746111068892984 add ((-0.840686895958921 mul x_0) add ((-0.390892455654805 mul x_3) add (0.21464506509308248 mul x_1))))
537_houses,success,8,lso,0.5456452438967163,77895.28477983773,48,16706.542298793793,,0.1,(165057.38739569575 add ((-0.6850401467909364 mul (((-0.25 mul x_8) add (1124.3086010175077 mul ((14.907094917590836 add (0.0893187799569389 mul x_1)))**2)) mul ((-5.456478587766558e-06 mul abs(((1510078.1319232064 mul inv(((-1695321.0880532283 mul x_4) add (1711692.3339756932 mul x_2)))) add (71.53226837106168 mul x_5)))) add (-0.17579170278933057 mul x_0)))) sub ((4029.5348754446686 mul x_6) add (-0.24624948767445093 mul (x_3 mul x_7)))))
542_pollution,failed,0,lso,nan,nan,nan,nan,Input dimension 15 exceeds max_input_dimension 10,0.1,
547_no2,success,7,lso,0.5452843136413668,0.5273863575960183,73,23444.24934053421,,0.1,(13.024409271401016 add (inv((68.48652720690298 add (0.3131458252999209 mul x_4))) mul (((-5.725285290544056 mul x_2) add ((22.85722019604257 mul x_3) sub ((2.2272420669661446 mul x_1) sub ((-6.625299687279518 mul x_2) add ((0.05395940083975965 mul x_6) add ((-34.42290351766651 mul cos((-13.177312483958374 add (-7.180240907814064 mul x_6)))) add (-0.7301302951170001 mul (((-21.5211301899426 mul x_4) sub (14.346260895600267 mul x_5)) mul ((0.3464949739960067 mul x_2) sub (-9.689133586904722 mul cos((1.588783637935749 add (0.036277556133763086 mul x_2))))))))))))) sub ((11.600667251068975 mul ((9.18618242817531 add (-0.2840353423121903 mul x_0)))**2) sub (-0.3427695964051205 mul x_3)))))
560_bodyfat,failed,0,lso,nan,nan,nan,nan,Input dimension 14 exceeds max_input_dimension 10,0.1,
561_cpu,success,7,lso,0.9668898697864841,31.921902481256662,19,778.103791475296,,0.1,(-12.806694851009107 add ((0.022684751540230617 mul x_1) add ((0.00043521608588444554 mul (x_6 mul x_2)) add ((0.004451105971806998 mul x_3) sub (-0.7386376598219606 mul x_4)))))
562_cpu_small,failed,0,lso,nan,nan,nan,nan,Input dimension 12 exceeds max_input_dimension 10,0.1,
564_fried,success,10,lso,0.9592189772864843,1.014534311631699,29,2914.987815141678,,0.1,(84.14441572680597 add ((15.145865521324712 mul sin((0.3568019760673358 add (2.4134639332449854 mul (x_0 mul x_1))))) add ((89.62569518855445 mul cos((2.7999023716820415 add (0.6821669289708103 mul x_2)))) sub ((-5.00424416060931 mul x_4) add (-10.142209126360633 mul x_3)))))
573_cpu_act,failed,0,lso,nan,nan,nan,nan,Input dimension 21 exceeds max_input_dimension 10,0.1,
574_house_16H,failed,0,lso,nan,nan,nan,nan,Input dimension 16 exceeds max_input_dimension 10,0.1,
579_fri_c0_250_5,success,5,lso,0.9582388937012133,0.2084159669909179,38,4657.839178085327,,0.1,(-1.407041334202119 add ((0.2880975125336302 mul x_4) sub ((-0.329341213161721 mul (x_2 mul x_2)) sub ((0.6110725689199047 mul x_3) sub (-1.992597427241097 mul sin(((0.02675926837018136 mul x_2) add (6.629695138641074 mul (cos((1.1571275679690467 add (-0.24491290573363164 mul x_1))) mul cos((1.250665302719528 add (-0.1925561152989975 mul x_0))))))))))))
581_fri_c3_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
582_fri_c1_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
583_fri_c1_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
584_fri_c4_500_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
586_fri_c3_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
588_fri_c4_1000_100,failed,0,lso,nan,nan,nan,nan,Input dimension 100 exceeds max_input_dimension 10,0.1,
589_fri_c2_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
590_fri_c0_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
591_fri_c1_100_10,success,10,lso,0.8605114827049614,0.34088667339504736,35,3301.0935242176056,,0.1,(0.24446797227207615 add (inv((90.22238369593138 add (-20.670920578817405 mul x_1))) mul ((28.59415393377942 mul x_3) sub ((-129.52278999222293 mul x_1) add ((-72.42142033577646 mul x_0) sub ((14.049204053964784 mul x_4) add (-239.96157635395207 mul arctan(((1.0437195216855935 mul x_0) add (1.3173687475486662 mul x_1))))))))))
592_fri_c4_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
593_fri_c1_1000_10,success,10,lso,0.9373857159954551,0.2617423189632976,32,4059.544281721115,,0.1,(-0.3124890758694139 add ((0.18720043610721732 mul x_4) sub ((-0.39268683452114456 mul x_3) sub (-1.3277177262245843 mul cos(((-0.0426641018072344 mul x_2) sub (-4.808010123882622 mul sin(((-0.3672926570006066 mul x_1) add (0.6788053398778068 mul cos((0.7691921317604538 add (0.50803929781306 mul x_0)))))))))))))
594_fri_c2_100_5,success,5,lso,0.8932341237866092,0.3416301942855112,37,5588.18017911911,,0.1,(17.741148729844298 add (cos((0.16827974150721164 add (-0.1450989591016374 mul x_1))) mul ((0.31024729690242364 mul x_3) sub ((1.2487707447417673 mul cos(((1.5226226966885383 mul x_1) add (3.3978807720885125 mul sin((-0.8826317153385767 add (0.5294186069806969 mul x_0))))))) sub (-18.59750888769008 mul cos((0.10426125799261547 add (-0.14591922609656677 mul x_2))))))))
595_fri_c0_1000_10,success,10,lso,0.962541890099131,0.20195257316305548,37,6463.503977298737,,0.1,(-1.042468010014282 add ((0.29359938858510737 mul x_4) sub ((-0.3226174997852585 mul (x_2 mul x_2)) sub ((0.5835060001325869 mul x_3) sub (-1.6459508131967946 mul sin(((0.5176567300589865 mul x_1) add ((0.5055822051046504 mul x_0) sub (3.137981366722246 mul cos((-1.7943293206137754 add (-0.09336694062128728 mul (x_1 mul x_0)))))))))))))
596_fri_c2_250_5,success,5,lso,0.9689072910333208,0.16673618713139535,39,4754.5161209106445,,0.1,(-0.09741636071489987 add (((0.20981534614343408 mul x_4) sub (-0.4038424289291693 mul x_3)) sub ((0.3072756244485532 mul arctan((2.0182115122804607 add (3.009906653076948 mul x_2)))) add (1.3638127232406914 mul sin(((0.11578537680110042 mul ((-3.0107644811683265 add (-1.6249178725699798 mul x_0)))**2) add (2.9991479174465856 mul arctan((-0.595742200240283 add (0.7207025781727004 mul x_1))))))))))
597_fri_c2_500_5,success,5,lso,0.979917114617589,0.14409128344042396,39,4281.709911823273,,0.1,(16.597593728777614 add ((0.3763516334794082 mul x_3) sub ((-17.230675208727806 mul sin((-1.7053329409029498 add (0.14126797548943637 mul x_2)))) add ((-0.20214243917869026 mul x_4) add (-1.333595208473959 mul cos((1.5593116030006902 add (-10.160580097488943 mul (sin((0.035977992034387854 add (0.015465997155813456 mul x_0))) mul abs((6.485757245175083 add (3.7728249604298725 mul x_1))))))))))))
598_fri_c0_1000_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
599_fri_c2_1000_5,success,5,lso,0.9852110449579236,0.12456976741049935,41,5268.58305311203,,0.1,(1.8356200825362197 add ((0.18858682473232502 mul x_4) add ((0.3475199832534797 mul x_3) add ((2.4150165612657477 mul cos((-2.7929084891877576 add (-0.36968885231748394 mul x_2)))) add (1.3032708097144459 mul sin(((-1.3813017428554646 mul x_1) add (2.4710736784773246 mul abs((2.8301176993907746 add (-1.7724582709058045 mul (x_0 mul cos((-1.325141495799892 add (0.14034587739091828 mul x_1)))))))))))))))
601_fri_c1_250_5,success,5,lso,0.9771339819920517,0.16263809743947893,39,3254.037645816803,,0.1,(19.012717832770207 add ((0.19952421651061786 mul x_4) add ((0.37885274070782254 mul x_3) add ((19.478088336672492 mul cos((3.1201242206764186 add (-0.14710400467968499 mul x_2)))) add (1.2996851753511252 mul cos(((4.3421670672185995 mul cos((-6.855945381049518 add (-0.4253378678235375 mul x_0)))) add (-4.283125279548799 mul exp((0.009672214849789095 add (0.31285594863099103 mul x_1)))))))))))
602_fri_c3_250_10,success,10,lso,0.9698909346721687,0.1859294925976226,32,4514.121560096741,,0.1,(-0.4591890637608491 add ((0.18537683260832746 mul (x_2 mul x_4)) add ((-1.276909506492026 mul cos(((16.930461318204625 mul sin((-1.257448095448453 add (0.20367283261665198 mul x_0)))) add (-0.6012515140923115 mul sqrt((69.28268790798744 add (-34.86859176765289 mul x_1))))))) add (0.3451533412296803 mul x_3))))
603_fri_c0_250_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
604_fri_c4_500_10,success,10,lso,0.9477099760722882,0.24398451488359976,36,5870.455137491226,,0.1,(-0.45603240499852676 add ((-0.40002183157539 mul x_2) add ((0.3998105206593911 mul x_3) add ((0.627429214792336 mul x_4) add (1.4073324351602141 mul sin(((1.0179606766264915 mul x_0) add (-6.83532909046473 mul cos((-0.9450592747354992 add (-0.4166583519775464 mul (x_1 mul sin((0.6172023096816971 add (0.30481702740315003 mul x_0)))))))))))))))
605_fri_c2_250_25,failed,0,lso,nan,nan,nan,nan,Input dimension 25 exceeds max_input_dimension 10,0.1,
606_fri_c2_1000_10,success,10,lso,0.9507795945286545,0.22422931953579384,41,11381.814806938171,,0.1,(-0.35375878833803076 add (inv((-55.34871883812951 add (-0.30997735864265885 mul x_6))) mul ((11.667068119182623 mul x_2) add ((-10.277925819576694 mul x_4) add ((-21.30745547732819 mul x_3) sub (-75.87900515690066 mul cos((-4.608186518452283 add (-2.326548524040023 mul (sin((-0.28356706979061563 add (-0.14095254304485427 mul x_0))) mul abs((-3.3598361967792036 add (-1.950826205281615 mul x_1)))))))))))))
607_fri_c4_1000_50,failed,0,lso,nan,nan,nan,nan,Input dimension 50 exceeds max_input_dimension 10,0.1,
608_fri_c3_1000_10,success,10,lso,0.9721698375070356,0.1642910392599933,34,4532.618351697922,,0.1,(-0.47012079516360183 add ((0.18104718066498565 mul (x_2 mul x_4)) add ((0.36513768116952294 mul x_3) sub (-1.3409095812343483 mul cos(((-0.9111962858901341 mul ((-0.9064138536640975 add (-0.5975475582483916 mul x_0)))**2) add (-1.9223560790065148 mul (x_1 mul cos((0.709805583521183 add (-0.20280109467412827 mul x_1)))))))))))
609_fri_c0_1000_5,success,5,lso,0.9419702542242209,0.2388459545225432,33,2674.8277440071106,,0.1,(-0.17720520920031238 add ((0.5653779398604342 mul x_3) add ((0.2751839325428899 mul x_4) add ((0.34097455610035454 mul (x_2 mul x_2)) add (-0.9113724092759298 mul sin(((-0.8701918962994053 mul x_1) add (-70.98047384590504 mul (x_0 mul cos((1.5585065241811797 add (-0.006027167718603284 mul x_1))))))))))))
